idproducto,nombreproducto,precioproducto,nombrecategoria,descuento,idtienda,nombretienda
7120,  Spoon - Soup,38193.69,Baby,64,8,D1
7125,Pheasants - Whole,71409.44,Toys,39,7,Major Pharmaceuticals
7130,  Capon - Breast,59673.33,Clothing,53,6,Tienda Pepito
7135,Appetizer - Lobster Phyllo Roll,41117.90,Electronics,16,5,Specialty Foods
7140,  Mushroom - Morels,75935.47,Toys,32,4,Real Estate
7145,  Juice - Tomato,55390.48,Baby,57,3,EDP Services
7150,  Water - Spring Water,46417.60,Tools,25,2,Radio And Television Broadcasting And Communications Equipment
7155,  Lemonade - Natural,39003.12,Garden,55,1,Industrial Specialties
7160,Sponge Cake Mix - Vanilla,26533.82,Electronics,6,1,Industrial Specialties
7165,Sole - Iqf,12033.94,Kids,36,2,Radio And Television Broadcasting And Communications Equipment
7170,Latex Rubber Gloves Size 9,1867.75,Books,27,3,EDP Services
7175,Edible Flower - Mixed,98890.95,Kids,68,4,Real Estate
7180,Muffin Mix - Morning Glory,87018.60,Jewelery,58,5,Specialty Foods
7185,Rabbit - Frozen,63237.67,Health,62,6,Tienda Pepito
7190,Haggis,66392.43,Baby,20,7,Major Pharmaceuticals
7195,Grapes - Red,4690.19,Books,63,8,D1
7200,Wine - Alsace Riesling Reserve,60309.46,Books,20,9,Investment Bankers/Brokers/Service
7205,Cotton Wet Mop 16 Oz,40340.90,Beauty,55,10,Shoe Manufacturing
7210,Potatoes - Fingerling 4 Oz,38986.95,Tools,70,11,Brooklyn Store
7215,  Pork - Butt,75125.72,Automotive,43,12,Ara
7220,Pepper - Jalapeno,65109.08,Kids,69,13,Construction/Ag Equipment/Trucks
7225,Veal - Eye Of Round,75035.12,Industrial,4,14,Natural Gas Distribution
7230,Pimento - Canned,34351.94,Movies,56,15,Shoe Manufacturing
7235,  Doilies - 5,77113.87,Garden,24,16,Olimpica
7240,  Wine - Red,89802.65,Games,63,17,Biotechnology: Commercial Physical & Biological Resarch
7245,Pepper - Green,16647.53,Health,44,18,Mercamos
7250,Beer - Sleemans Honey Brown,52371.03,Automotive,65,19,SAO
7255,Avocado,16064.69,Toys,42,20,Major Banks
7260,Pickerel - Fillets,74181.35,Health,1,21,Doña Maria
7265,Tea - Apple Green Tea,54597.43,Computers,69,22,Recreational Products/Toys
7270,Celery Root,47302.75,Grocery,13,23,Electrical Products
7275,  Pepper - Paprika,34960.78,Garden,20,24,Tiendita La Abuela
7280,Loquat,80373.56,Sports,21,25,RETAIL: Building Materials
7285,Chips - Potato Jalapeno,15946.79,Beauty,57,26,Fluid Controls
7290,  Juice - Tomato,96489.36,Electronics,60,27,Marine Transportation
7295,Lobster - Base,67782.86,Sports,9,28,Ophthalmic Goods
7300,  Lamb - Whole,93467.55,Home,66,1,Industrial Specialties
7305,Smirnoff Green Apple Twist,41926.42,Automotive,4,2,Radio And Television Broadcasting And Communications Equipment
7310,Foil - Round Foil,77613.79,Automotive,30,3,EDP Services
7315,  Cup - 6oz,48771.83,Garden,14,4,Real Estate
7320,Wine - Barossa Valley Estate,99674.23,Industrial,38,5,Specialty Foods
7325,Wine - Sawmill Creek Autumn,35628.70,Tools,43,6,Tienda Pepito
7330,Shrimp - 100 / 200 Cold Water,86224.98,Music,63,7,Major Pharmaceuticals
7335,Milk - 1%,16332.68,Books,60,8,D1
7340,Devonshire Cream,48874.87,Games,33,9,Investment Bankers/Brokers/Service
7345,Pear - Prickly,73222.03,Clothing,68,10,Shoe Manufacturing
7350,Seedlings - Clamshell,66206.82,Outdoors,2,11,Brooklyn Store
7355,Food Colouring - Orange,16801.45,Industrial,7,12,Ara
7360,Cake - Night And Day Choclate,7390.93,Books,30,13,Construction/Ag Equipment/Trucks
7365,Versatainer Nc - 8288,19177.81,Clothing,4,14,Natural Gas Distribution
7370,Wine - Dubouef Macon - Villages,53997.81,Outdoors,12,15,Shoe Manufacturing
7375,Pastry - Chocolate Chip Muffin,20554.75,Beauty,68,16,Olimpica
7380,Lambcasing,44377.56,Outdoors,63,17,Biotechnology: Commercial Physical & Biological Resarch
7385,Cheese - Gouda,90773.94,Music,4,18,Mercamos
7390,Sansho Powder,14625.65,Sports,24,19,SAO
7395,Lemon Pepper,17823.70,Games,39,20,Major Banks
7400,  Nut - Chestnuts,64089.86,Clothing,26,21,Doña Maria
7405,Table Cloth 54x54 White,54923.08,Automotive,50,22,Recreational Products/Toys
7410,  Pasta - Lasagna,7830.64,Industrial,54,23,Electrical Products
7415,Juice - Ocean Spray Cranberry,50291.36,Electronics,26,24,Tiendita La Abuela
7420,Soup Knorr Chili With Beans,90071.98,Toys,58,25,RETAIL: Building Materials
7425,Tomato - Tricolor Cherry,37178.60,Clothing,18,26,Fluid Controls
7430,Ice Cream Bar - Oreo Sandwich,46249.83,Movies,35,27,Marine Transportation
7435,Fennel,14417.56,Garden,39,28,Ophthalmic Goods
7440,Tomatoes - Roma,14698.14,Shoes,37,1,Industrial Specialties
7445,Steamers White,91540.18,Garden,3,2,Radio And Television Broadcasting And Communications Equipment
7450,Tart - Butter Plain Squares,88218.12,Computers,68,3,EDP Services
7455,Towel - Roll White,39535.28,Music,52,4,Real Estate
7460,  Crab - Claws,82730.32,Music,15,5,Specialty Foods
7465,  Sole - Dover,85349.10,Computers,2,6,Tienda Pepito
7470,  Olives - Green,50474.96,Home,47,7,Major Pharmaceuticals
7475,Garbage Bags - Clear,34059.18,Movies,25,8,D1
7480,Bread - Sour Batard,18306.90,Toys,37,9,Investment Bankers/Brokers/Service
7485,Veal Inside - Provimi,71969.07,Automotive,2,10,Shoe Manufacturing
7490,  Oil - Food,77665.80,Jewelery,26,11,Brooklyn Store
7495,Anisette - Mcguiness,80726.88,Movies,70,12,Ara
7500,Pears - Fiorelle,68733.28,Books,65,13,Construction/Ag Equipment/Trucks
7505,Beef Tenderloin Aaa,16537.42,Shoes,18,14,Natural Gas Distribution
7510,Grapes - Green,39203.21,Kids,55,15,Shoe Manufacturing
7515,Liquid Aminios Acid - Braggs,77800.36,Automotive,18,16,Olimpica
7520,  Tart Shells - Sweet,29586.70,Baby,14,17,Biotechnology: Commercial Physical & Biological Resarch
7525,Sour Puss Raspberry,36418.88,Computers,19,18,Mercamos
7530,Country Roll,59834.68,Industrial,8,19,SAO
7535,Longos - Lasagna Beef,40025.09,Outdoors,18,20,Major Banks
7540,Bag Stand,93778.99,Electronics,10,21,Doña Maria
7545,Sauerkraut,73186.63,Home,49,22,Recreational Products/Toys
7550,Foie Gras,10828.16,Outdoors,0,23,Electrical Products
7555,Wine - Cava Aria Estate Brut,64293.41,Home,25,24,Tiendita La Abuela
7560,Rice - Aborio,96941.14,Books,64,25,RETAIL: Building Materials
7565,Wine - Champagne Brut Veuve,15723.34,Music,1,26,Fluid Controls
7570,  Cake Circle,47301.86,Garden,21,27,Marine Transportation
7575,  Red Snapper - Fillet,73047.73,Garden,23,28,Ophthalmic Goods
7580,  Crab - Back Fin Meat,93434.43,Games,19,28,Ophthalmic Goods
7585,  Oranges - Navel,16261.46,Sports,27,27,Marine Transportation
7590,Milk 2% 500 Ml,88443.62,Outdoors,19,26,Fluid Controls
7595,Cheese - Mix,51984.89,Industrial,9,25,RETAIL: Building Materials
7600,Coffee - Hazelnut Cream,83566.81,Shoes,24,24,Tiendita La Abuela
7605,Beef - Texas Style Burger,86218.39,Health,39,23,Electrical Products
7610,Danishes - Mini Cheese,45351.54,Electronics,2,22,Recreational Products/Toys
7615,Cheese - Cheddarsliced,27460.55,Automotive,50,21,Doña Maria
7620,Orange Roughy 6/8 Oz,66071.58,Computers,58,20,Major Banks
7625,Flour - So Mix Cake White,10767.61,Clothing,51,19,SAO
7630,Cheese - Comte,76840.30,Music,35,18,Mercamos
7635,  Pepper - White,10898.02,Sports,16,17,Biotechnology: Commercial Physical & Biological Resarch
7640,Shrimp - Black Tiger 26/30,29432.73,Clothing,57,16,Olimpica
7645,  Vinegar - Balsamic,22326.87,Health,24,15,Shoe Manufacturing
7650,Cattail Hearts,86043.31,Baby,2,14,Natural Gas Distribution
7655,Beef - Sushi Flat Iron Steak,61690.84,Movies,46,13,Construction/Ag Equipment/Trucks
7660,Ginger - Fresh,48430.63,Baby,24,12,Ara
7665,  Beef - Rouladin,71646.52,Beauty,54,11,Brooklyn Store
7670,  Juice - Cranberry,38604.78,Grocery,4,10,Shoe Manufacturing
7675,Magnotta Bel Paese Red,33249.53,Grocery,0,9,Investment Bankers/Brokers/Service
7680,  Mushroom - Chanterelle,16822.69,Health,10,8,D1
7685,Chicken Giblets,22555.85,Beauty,30,7,Major Pharmaceuticals
7690,Crackers - Trio,77180.98,Books,1,6,Tienda Pepito
7695,Onions - Red,28481.72,Sports,27,5,Specialty Foods
7700,Water - Evian 355 Ml,50156.73,Toys,69,4,Real Estate
7705,Cookies Oatmeal Raisin,95122.48,Industrial,28,3,EDP Services
7710,Spice - Paprika,92089.21,Home,4,2,Radio And Television Broadcasting And Communications Equipment
7715,Beer - Muskoka Cream Ale,67644.62,Home,7,1,Industrial Specialties
7720,Butter - Pod,80425.38,Books,7,28,Ophthalmic Goods
7725,Apple - Fuji,40360.42,Toys,3,27,Marine Transportation
7730,Bandage - Flexible Neon,84722.97,Grocery,5,26,Fluid Controls
7735,Squash - Guords,68011.32,Toys,61,25,RETAIL: Building Materials
7740,  Beef - Outside,87192.13,Tools,36,24,Tiendita La Abuela
7745,Tuna - Salad Premix,39550.56,Garden,48,23,Electrical Products
7750,Jerusalem Artichoke,97721.84,Tools,5,22,Recreational Products/Toys
7755,  Sauce - Apple,51195.26,Computers,36,21,Doña Maria
7760,Cheese - St. Andre,95854.64,Kids,4,20,Major Banks
7765,Fondant - Icing,85886.56,Grocery,59,19,SAO
7770,Wine - Zonnebloem Pinotage,46453.56,Shoes,14,18,Mercamos
7775,Horseradish - Prepared,6435.46,Automotive,68,17,Biotechnology: Commercial Physical & Biological Resarch
7780,Browning Caramel Glace,86740.01,Electronics,49,16,Olimpica
7785,  Beef - Tongue,14600.63,Kids,28,15,Shoe Manufacturing
7790,Peas - Frozen,16758.25,Electronics,23,14,Natural Gas Distribution
7795,Coffee - Hazelnut Cream,53291.82,Tools,25,13,Construction/Ag Equipment/Trucks
7800,Tray - 12in Rnd Blk,64934.60,Games,27,12,Ara
7805,Butter - Pod,44336.91,Shoes,51,11,Brooklyn Store
7810,Beer - Steamwhistle,95541.49,Tools,36,10,Shoe Manufacturing
7815,  Sugar - Brown,63082.34,Grocery,29,9,Investment Bankers/Brokers/Service
7820,  Crab - Claws,55899.90,Automotive,37,8,D1
7825,Broom - Angled,96155.28,Shoes,57,7,Major Pharmaceuticals
7830,  Cod - Salted,48290.93,Home,17,6,Tienda Pepito
7835,Breadfruit,68000.36,Beauty,23,5,Specialty Foods
7840,V8 - Tropical Blend,85412.99,Jewelery,40,4,Real Estate
7845,Bread - Crusty Italian Poly,31998.84,Books,44,3,EDP Services
7850,Loquat,1902.51,Tools,45,2,Radio And Television Broadcasting And Communications Equipment
7855,Sobe - Cranberry Grapefruit,73599.67,Garden,49,1,Industrial Specialties
7860,Beef - Striploin,53147.68,Movies,4,1,Industrial Specialties
7865,Beef Dry Aged Tenderloin Aaa,25260.17,Beauty,47,2,Radio And Television Broadcasting And Communications Equipment
7870,Knife Plastic - White,58962.93,Movies,25,3,EDP Services
7875,Pails With Lids,77028.50,Kids,11,4,Real Estate
7880,Muffin Batt - Ban Dream Zero,51066.53,Garden,28,5,Specialty Foods
7885,Beets - Mini Golden,31612.87,Beauty,60,6,Tienda Pepito
7890,Mudslide,28330.81,Music,54,7,Major Pharmaceuticals
7895,Onions - Red Pearl,73589.61,Beauty,38,8,D1
7900,Crab - Meat,56730.94,Games,45,9,Investment Bankers/Brokers/Service
7905,Boogies,93844.40,Industrial,33,10,Shoe Manufacturing
7910,  Halibut - Whole,64508.58,Games,13,11,Brooklyn Store
7915,Flour - Rye,86343.11,Health,54,12,Ara
7920,Ham - Procutinni,58693.42,Tools,53,13,Construction/Ag Equipment/Trucks
7925,  Soup - Campbells,21498.89,Shoes,53,14,Natural Gas Distribution
7930,Flour Pastry Super Fine,42148.30,Garden,18,15,Shoe Manufacturing
7935,Madeira,34940.31,Electronics,9,16,Olimpica
7940,Flax Seed,24703.30,Garden,66,17,Biotechnology: Commercial Physical & Biological Resarch
7945,Wine - Acient Coast Caberne,74307.45,Tools,25,18,Mercamos
7950,Milk - Skim,84098.86,Clothing,17,19,SAO
7955,Cafe Royale,37857.00,Shoes,44,20,Major Banks
7960,Pur Source,23771.41,Tools,37,21,Doña Maria
7965,Lettuce - Iceberg,71984.16,Grocery,28,22,Recreational Products/Toys
7970,Veal Inside - Provimi,39600.98,Books,1,23,Electrical Products
7975,Salmon - Sockeye Raw,45315.97,Kids,10,24,Tiendita La Abuela
7980,The Pop Shoppe - Root Beer,21443.37,Outdoors,50,25,RETAIL: Building Materials
7985,Sobe - Green Tea,86279.90,Electronics,59,26,Fluid Controls
7990,Bread - Sour Sticks With Onion,14781.31,Industrial,37,27,Marine Transportation
7995,Stainless Steel Cleaner Vision,65243.12,Books,42,28,Ophthalmic Goods
8000,Straw - Regular,14698.41,Electronics,7,1,Industrial Specialties
8005,Lemonade - Pineapple Passion,5705.94,Health,64,2,Radio And Television Broadcasting And Communications Equipment
8010,Beer - True North Lager,18269.75,Books,29,3,EDP Services
8015,Crackers - Graham,70719.89,Health,8,4,Real Estate
8020,Trueblue - Blueberry 12x473ml,44061.50,Baby,43,5,Specialty Foods
8025,Broom And Brush Rack Black,8014.96,Kids,31,6,Tienda Pepito
8030,Tomatoes - Grape,93113.01,Health,41,7,Major Pharmaceuticals
8035,Wine - Two Oceans Sauvignon,65891.72,Home,19,8,D1
8040,Veal - Ground,47434.35,Outdoors,31,9,Investment Bankers/Brokers/Service
8045,  Sprite,60523.20,Kids,59,10,Shoe Manufacturing
8050,The Pop Shoppe - Lime Rickey,93867.41,Games,58,11,Brooklyn Store
8055,Ham - Cooked Bayonne Tinned,87840.08,Music,20,12,Ara
8060,Potatoes - Idaho 100 Count,35706.43,Music,27,13,Construction/Ag Equipment/Trucks
8065,Table Cloth 120 Round White,62893.74,Books,15,14,Natural Gas Distribution
8070,Nantucket Apple Juice,26840.94,Shoes,24,15,Shoe Manufacturing
8075,Pork - Smoked Kassler,26453.54,Movies,3,16,Olimpica
8080,Beer - Tetleys,41933.78,Clothing,31,17,Biotechnology: Commercial Physical & Biological Resarch
8085,Goulash Seasoning,87581.86,Sports,0,18,Mercamos
8090,Rappini - Andy Boy,29665.43,Games,64,19,SAO
8095,Syrup - Chocolate,40672.41,Toys,43,20,Major Banks
8100,Beans - French,48764.78,Automotive,60,21,Doña Maria
8105,Tofu - Firm,70315.05,Home,58,22,Recreational Products/Toys
8110,Mix - Cocktail Strawberry Daiquiri,8889.65,Music,63,23,Electrical Products
8115,Rice - Sushi,79650.35,Grocery,69,24,Tiendita La Abuela
8120,Lobak,84236.42,Shoes,31,25,RETAIL: Building Materials
8125,Miso - Soy Bean Paste,81512.74,Electronics,43,26,Fluid Controls
8130,  Sauce - Apple,69676.49,Health,1,27,Marine Transportation
8135,Milk - 2% 250 Ml,87830.91,Grocery,57,28,Ophthalmic Goods
8140,Butter Balls Salted,68129.78,Automotive,22,1,Industrial Specialties
8145,Longos - Burritos,21879.97,Electronics,34,2,Radio And Television Broadcasting And Communications Equipment
8150,Halibut - Steaks,46694.69,Movies,47,3,EDP Services
8155,  Bread - Roll,79046.94,Home,20,4,Real Estate
8160,Chickhen - Chicken Phyllo,93810.46,Jewelery,32,5,Specialty Foods
8165,Cakes Assorted,15152.83,Health,66,6,Tienda Pepito
8170,Chicken Breast Halal,41117.13,Kids,0,7,Major Pharmaceuticals
8175,Tobasco Sauce,66493.12,Beauty,9,8,D1
8180,Mustard - Pommery,67555.80,Home,27,9,Investment Bankers/Brokers/Service
8185,Bananas,97952.83,Health,60,10,Shoe Manufacturing
8190,Oil - Hazelnut,54372.24,Movies,13,11,Brooklyn Store
8195,  Champagne - Brights,55199.81,Games,49,12,Ara
8200,Ecolab - Hobart Upr Prewash Arm,90386.98,Jewelery,32,13,Construction/Ag Equipment/Trucks
8205,  Nut - Hazelnut,84389.07,Electronics,36,14,Natural Gas Distribution
8210,Neckerchief Blck,34022.16,Beauty,67,15,Shoe Manufacturing
8215,Glass - Juice Clear 5oz 55005,24436.94,Sports,0,16,Olimpica
8220,Pastry - Apple Muffins - Mini,88638.80,Grocery,51,17,Biotechnology: Commercial Physical & Biological Resarch
8225,  Marsala - Sperone,30576.40,Beauty,50,18,Mercamos
8230,Spice - Montreal Steak Spice,17357.30,Shoes,63,19,SAO
8235,Dip - Tapenade,50763.93,Jewelery,62,20,Major Banks
8240,Papayas,99503.70,Outdoors,33,21,Doña Maria
8245,Devonshire Cream,33695.42,Home,20,22,Recreational Products/Toys
8250,  Bread - Bagels,64750.16,Home,25,23,Electrical Products
8255,Sauce - Mint,17840.70,Books,67,24,Tiendita La Abuela
8260,Nantucket Orange Juice,25952.02,Grocery,15,25,RETAIL: Building Materials
8265,  Turkey - Breast,98240.45,Books,19,26,Fluid Controls
8270,Cup - Translucent 7 Oz Clear,78594.97,Grocery,9,27,Marine Transportation
8275,  Chicken - Leg,94828.17,Movies,18,28,Ophthalmic Goods
8280,Lid Tray - 12in Dome,66921.63,Garden,25,28,Ophthalmic Goods
8285,Red Pepper Paste,30512.17,Grocery,70,27,Marine Transportation
8290,Wine - Jackson Triggs Okonagan,45390.47,Kids,17,26,Fluid Controls
8295,Appetizer - Mushroom Tart,70916.68,Shoes,3,25,RETAIL: Building Materials
8300,Broom And Brush Rack Black,8486.16,Computers,8,24,Tiendita La Abuela
8305,Emulsifier,78420.60,Home,3,23,Electrical Products
8310,  Pasta - Elbows,68797.10,Computers,48,22,Recreational Products/Toys
8315,Pork - Sausage Casing,47473.25,Outdoors,19,21,Doña Maria
8320,  Onions - Dried,9841.07,Shoes,60,20,Major Banks
8325,Syrup - Monin - Blue Curacao,54009.84,Kids,4,19,SAO
8330,Cheese - Mozzarella,48266.85,Garden,48,18,Mercamos
8335,Milk 2% 500 Ml,10643.33,Industrial,45,17,Biotechnology: Commercial Physical & Biological Resarch
8340,Coffee - 10oz Cup 92961,99641.21,Automotive,7,16,Olimpica
8345,Whmis - Spray Bottle Trigger,72519.35,Games,18,15,Shoe Manufacturing
8350,Macaroons - Homestyle Two Bit,71681.83,Shoes,62,14,Natural Gas Distribution
8355,  Chilli Paste,71840.18,Clothing,19,13,Construction/Ag Equipment/Trucks
8360,Beef - Eye Of Round,36088.58,Kids,46,12,Ara
8365,Wine - Puligny Montrachet A.,3346.50,Kids,6,11,Brooklyn Store
8370,Pepper Squash,13378.75,Sports,70,10,Shoe Manufacturing
8375,Transfer Sheets,45560.20,Books,6,9,Investment Bankers/Brokers/Service
8380,Bamboo Shoots - Sliced,88914.19,Electronics,41,8,D1
8385,Veal - Bones,87031.88,Clothing,45,7,Major Pharmaceuticals
8390,  Wine - Red,5534.95,Games,5,6,Tienda Pepito
8395,Tea - Earl Grey,18077.49,Automotive,17,5,Specialty Foods
8400,Carbonated Water - Wildberry,17140.81,Sports,3,4,Real Estate
8405,  Pasta - Penne,89920.77,Grocery,39,3,EDP Services
8410,Jameson - Irish Whiskey,78600.68,Health,47,2,Radio And Television Broadcasting And Communications Equipment
8415,Huck White Towels,28291.12,Baby,56,1,Industrial Specialties
8420,Sea Bass - Whole,31316.17,Music,30,28,Ophthalmic Goods
8425,Rice Paper,84300.21,Home,59,27,Marine Transportation
8430,Sea Urchin,86911.34,Health,51,26,Fluid Controls
8435,Flavouring Vanilla Artificial,28397.86,Music,66,25,RETAIL: Building Materials
8440,Madeira,55982.85,Jewelery,24,24,Tiendita La Abuela
8445,  Pasta - Fettuccine,28658.62,Books,21,23,Electrical Products
8450,Wine - Rhine Riesling Wolf Blass,64512.90,Home,15,22,Recreational Products/Toys
8455,Bread Ww Cluster,72125.23,Toys,54,21,Doña Maria
8460,Yokaline,30682.54,Books,7,20,Major Banks
8465,Wine - Rubyport,60632.56,Sports,66,19,SAO
8470,Glycerine,13562.97,Kids,48,18,Mercamos
8475,Piping - Bags Quizna,38193.05,Tools,20,17,Biotechnology: Commercial Physical & Biological Resarch
8480,Bagel - Whole White Sesame,35664.34,Sports,14,16,Olimpica
8485,Wine - Cave Springs Dry Riesling,12694.50,Clothing,20,15,Shoe Manufacturing
8490,Island Oasis - Sweet And Sour Mix,15880.27,Shoes,67,14,Natural Gas Distribution
8495,Jolt Cola - Electric Blue,97650.42,Electronics,24,13,Construction/Ag Equipment/Trucks
8500,Cheese - Stilton,81160.55,Jewelery,37,12,Ara
8505,Container Clear 8 Oz,98817.16,Industrial,37,11,Brooklyn Store
8510,Dill Weed - Fresh,48057.77,Jewelery,7,10,Shoe Manufacturing
8515,Oysters - Smoked,41224.24,Garden,50,9,Investment Bankers/Brokers/Service
8520,Skirt - 29 Foot,75627.77,Tools,68,8,D1
8525,Kolrabi,53819.84,Sports,42,7,Major Pharmaceuticals
8530,Potatoes - Peeled,20081.02,Automotive,43,6,Tienda Pepito
8535,Scallops - 10/20,22809.32,Kids,6,5,Specialty Foods
8540,Rye Special Old,72019.19,Movies,38,4,Real Estate
8545,  Wine - White,85789.08,Beauty,41,3,EDP Services
8550,Bamboo Shoots - Sliced,77363.82,Beauty,68,2,Radio And Television Broadcasting And Communications Equipment
8555,Spice - Peppercorn Melange,45637.27,Health,70,1,Industrial Specialties
8560,Wine - Rosso Toscano Igt,72558.53,Automotive,55,1,Industrial Specialties
8565,Paste - Black Olive,19326.42,Computers,23,2,Radio And Television Broadcasting And Communications Equipment
8570,Tomato - Plum With Basil,27001.36,Kids,13,3,EDP Services
8575,Danishes - Mini Cheese,64947.40,Industrial,49,4,Real Estate
8580,Hot Choc Vending,47522.18,Computers,60,5,Specialty Foods
8585,Longos - Chicken Curried,50423.98,Clothing,43,6,Tienda Pepito
8590,Bread - Granary Small Pull,43051.80,Beauty,6,7,Major Pharmaceuticals
8595,Bacon Strip Precooked,22043.97,Jewelery,50,8,D1
8600,  Shrimp - 21/25,21254.44,Electronics,4,9,Investment Bankers/Brokers/Service
8605,Venison - Denver Leg Boneless,73324.89,Movies,45,10,Shoe Manufacturing
8610,Calypso - Lemonade,59691.52,Computers,17,11,Brooklyn Store
8615,Energy Drink,89511.92,Industrial,3,12,Ara
8620,Wine - Fino Tio Pepe Gonzalez,39735.21,Tools,54,13,Construction/Ag Equipment/Trucks
8625,Sauce - Hollandaise,64543.97,Health,46,14,Natural Gas Distribution
